,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,time_s,phase,color
661,0 days 01:50:20.000000000,4bb859,44.11406436208951,21.781180245535715,220.2667547233517,132.6337520085442,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467429.873,1602467429.915,6620.0,CR,5
662,0 days 01:50:30.000000000,4bb859,44.10102973550054,21.8007332938058,220.61551716478425,132.73204546409417,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467439.518,1602467439.8620002,6630.0,CR,5
663,0 days 01:50:40.000000000,4bb859,44.08712768554688,21.8217219862827,220.99367009683792,132.6415397238653,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467449.955,1602467449.955,6640.0,CR,5
664,0 days 01:50:50.000000000,4bb859,44.074169094279654,21.84114728655134,220.61551716478425,132.73204546409417,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467459.5170002,1602467459.959,6650.0,CR,5
665,0 days 01:51:00.000000000,4bb859,44.06085205078125,21.861068370730386,220.61551716478425,132.73204546409417,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467469.448,1602467469.593,6660.0,CR,5
666,0 days 01:51:10.000000000,4bb859,44.04698181152344,21.88195516896803,221.3424828306946,132.73949808885874,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467479.7429998,1602467479.939,6670.0,CR,5
667,0 days 01:51:20.000000000,4bb859,44.03376175185381,21.901768275669642,221.69194052491142,132.83714791085495,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467489.544,1602467489.9889998,6680.0,CR,5
668,0 days 01:51:30.000000000,4bb859,44.01965642379502,21.922825404575885,222.41895760309367,132.84422093232465,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11521.44,1602467499.93,1602467499.93,6690.0,CR,5
669,0 days 01:51:40.000000000,4bb859,44.00638903601695,21.94270542689732,222.41895760309367,132.84422093232465,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11529.06,1602467509.781,1602467509.972,6700.0,CR,5
670,0 days 01:51:50.000000000,4bb859,43.992919921875,21.962755779887363,223.14597804869632,132.85124786540518,0.0,PGT13K  ,False,False,True,4143.0,11277.6,11529.06,1602467519.561,1602467519.927,6710.0,CR,5
671,0 days 01:52:00.000000000,4bb859,43.979202529131356,21.983184814453125,223.4961682515578,132.94793462959132,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11529.06,1602467529.637,1602467529.9729998,6720.0,CR,5
672,0 days 01:52:10.000000000,4bb859,43.965469618975106,22.00358799525669,223.4961682515578,132.94793462959132,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11529.06,1602467539.645,1602467539.968,6730.0,CR,5
673,0 days 01:52:20.000000000,4bb859,43.95206257448358,22.02359880719866,223.14597804869632,132.85124786540518,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11529.06,1602467549.5110002,1602467549.908,6740.0,CR,5
674,0 days 01:52:30.000000000,4bb859,43.938096903138245,22.04439435686384,223.14597804869632,132.85124786540518,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11529.06,1602467559.789,1602467559.954,6750.0,CR,5
675,0 days 01:52:40.000000000,4bb859,43.925537109375,22.063101835029073,223.87300182891246,132.85822915889796,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11536.68,1602467568.92,1602467569.7229998,6760.0,CR,5
676,0 days 01:52:50.000000000,4bb859,43.91093444824219,22.08475512127544,224.95030851572474,132.96120536073286,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11536.68,1602467579.542,1602467579.954,6770.0,CR,5
677,0 days 01:53:00.000000000,4bb859,43.897782665188025,22.104296003069194,224.95030851572474,132.96120536073286,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11536.68,1602467589.3379998,1602467589.721,6780.0,CR,5
678,0 days 01:53:10.000000000,4bb859,43.8835842326536,22.125353131975444,225.67738312952432,132.9677765941876,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11536.68,1602467599.349,1602467599.8820002,6790.0,CR,5
679,0 days 01:53:20.000000000,4bb859,43.86892027774099,22.147129603794642,225.67738312952432,132.9677765941876,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11536.68,1602467609.968,1602467609.968,6800.0,CR,5
680,0 days 01:53:30.000000000,4bb859,43.85591125488281,22.16651384220567,224.2232368800476,132.95459151111277,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11536.68,1602467619.58,1602467619.695,6810.0,CR,5
681,0 days 01:53:40.000000000,4bb859,43.84327697753906,22.185292798419333,223.14597804869632,132.85124786540518,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11536.68,1602467628.926,1602467629.81,6820.0,CR,5
682,0 days 01:53:50.000000000,4bb859,43.82807922363281,22.207840320675874,222.7691026596999,132.9412342950095,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11544.3,1602467639.861,1602467639.967,6830.0,CR,5
683,0 days 01:54:00.000000000,4bb859,43.81475830078125,22.22757738690044,222.3927786272855,133.03152549072686,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11544.3,1602467649.851,1602467649.8520002,6840.0,CR,5
684,0 days 01:54:10.000000000,4bb859,43.8009074582892,22.248033796037944,222.74415298585097,133.12825503471126,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11544.3,1602467659.72,1602467659.955,6850.0,CR,5
685,0 days 01:54:20.000000000,4bb859,43.7875935182733,22.267652239118306,223.47129975167942,133.13434760816747,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11544.3,1602467669.495,1602467669.952,6860.0,CR,5
686,0 days 01:54:30.000000000,4bb859,43.7735595703125,22.28908804960029,225.5424819218961,130.37449412939495,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11544.3,1602467679.914,1602467679.9970002,6870.0,CR,5
687,0 days 01:54:40.000000000,4bb859,43.76129150390625,22.311793736049108,230.45540925985023,124.54145916449181,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11544.3,1602467689.8739998,1602467689.9329998,6880.0,CR,5
688,0 days 01:54:50.000000000,4bb859,43.75053405761719,22.33641868413881,234.75450065015968,119.54242355472404,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11551.92,1602467699.99,1602467699.9910002,6890.0,CR,5
689,0 days 01:55:00.000000000,4bb859,43.74050903320313,22.36132954442224,234.64624921509343,118.98139828774605,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11551.92,1602467709.6520002,1602467709.871,6900.0,CR,5
690,0 days 01:55:10.000000000,4bb859,43.73002624511719,22.38739013671875,234.19635805300288,119.0423796956968,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11551.92,1602467719.9220002,1602467719.9220002,6910.0,CR,5
691,0 days 01:55:20.000000000,4bb859,43.72000122070313,22.412173249000727,233.99738545512523,119.21365667656569,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11551.92,1602467729.6929998,1602467729.805,6920.0,CR,5
692,0 days 01:55:30.000000000,4bb859,43.70966507216631,22.437547956194194,234.05336359496934,119.49495581768772,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11551.92,1602467739.8,1602467739.8,6930.0,CR,5
693,0 days 01:55:40.000000000,4bb859,43.6995849609375,22.462058843568315,234.30707637756268,119.60445074600493,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11551.92,1602467749.4629998,1602467749.845,6940.0,CR,5
694,0 days 01:55:50.000000000,4bb859,43.68867001291049,22.48842511858259,234.37088511095692,119.8852736148306,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11559.54,1602467759.891,1602467759.891,6950.0,CR,5
695,0 days 01:56:00.000000000,4bb859,43.68122165485964,22.506343296595983,234.37088511095692,119.8852736148306,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11559.54,1602467767.053,1602467769.992,6960.0,CR,5
696,0 days 01:56:10.000000000,4bb859,43.66827392578125,22.537366290425147,234.62763846987468,119.99419505444378,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11559.54,1602467779.439,1602467779.87,6970.0,CR,5
697,0 days 01:56:20.000000000,4bb859,43.65761967028602,22.562779017857146,235.07332678038318,119.9315118405078,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11559.54,1602467789.484,1602467789.9320002,6980.0,CR,5
698,0 days 01:56:30.000000000,4bb859,43.647308349609375,22.58744350699492,235.5192953846917,119.86906594022051,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11567.16,1602467799.204,1602467799.934,6990.0,CR,5
699,0 days 01:56:40.000000000,4bb859,43.63625219312765,22.614048549107146,235.5192953846917,119.86906594022051,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11567.16,1602467809.756,1602467809.925,7000.0,CR,5
700,0 days 01:56:50.000000000,4bb859,43.625591730667374,22.639617919921875,236.2216831499173,119.91512757457949,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11582.4,1602467819.8839998,1602467819.967,7010.0,CR,5
701,0 days 01:57:00.000000000,4bb859,43.61539679058527,22.66394478934152,236.2216831499173,119.91512757457949,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11582.4,1602467829.42,1602467829.967,7020.0,CR,5
702,0 days 01:57:10.000000000,4bb859,43.60459899902344,22.689833530159888,236.2216831499173,119.91512757457949,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11582.4,1602467839.7389998,1602467839.958,7030.0,CR,5
703,0 days 01:57:20.000000000,4bb859,43.59375,22.71580287388393,235.07332678038318,119.9315118405078,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11582.4,1602467849.923,1602467849.955,7040.0,CR,5
704,0 days 01:57:30.000000000,4bb859,43.58327574649099,22.74084908621652,235.07332678038318,119.9315118405078,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467859.9889998,1602467859.9970002,7050.0,CR,5
705,0 days 01:57:40.000000000,4bb859,43.57484979144597,22.76092529296875,235.7759206323173,119.9774745233589,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467867.825,1602467869.218,7060.0,CR,5
706,0 days 01:57:50.000000000,4bb859,43.5631651797537,22.788848876953125,235.7759206323173,119.9774745233589,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467879.062,1602467879.9829998,7070.0,CR,5
707,0 days 01:58:00.000000000,4bb859,43.55255126953125,22.81409127371652,235.7759206323173,119.9774745233589,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467888.9970002,1602467889.929,7080.0,CR,5
708,0 days 01:58:10.000000000,4bb859,43.541052866790245,22.84136090959821,235.33043835235586,120.04005759295714,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467899.765,1602467899.871,7090.0,CR,5
709,0 days 01:58:20.000000000,4bb859,43.53263854980469,22.861462970112647,235.33043835235586,120.04005759295714,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467907.842,1602467909.859,7100.0,CR,5
710,0 days 01:58:30.000000000,4bb859,43.52055358886719,22.89014239643895,235.58839269345455,120.14836603200098,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467919.169,1602467919.968,7110.0,CR,5
711,0 days 01:58:40.000000000,4bb859,43.51084046444649,22.91309901646205,235.58839269345455,120.14836603200098,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11590.02,1602467928.385,1602467929.962,7120.0,CR,5
712,0 days 01:58:50.000000000,4bb859,43.50192260742188,22.934279330941127,235.58839269345455,120.14836603200098,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602467936.783,1602467939.954,7130.0,CR,5
713,0 days 01:59:00.000000000,4bb859,43.490404032044495,22.961556570870535,235.33043835235586,120.04005759295714,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602467947.595,1602467949.95,7140.0,CR,5
714,0 days 01:59:10.000000000,4bb859,43.47830045021186,22.990330287388392,234.88523790452518,120.1028779770922,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602467958.966,1602467959.891,7150.0,CR,5
715,0 days 01:59:20.000000000,4bb859,43.469874495166856,23.01027570452009,234.1822320535056,120.05711678649159,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602467966.9870002,1602467969.8860002,7160.0,CR,5
716,0 days 01:59:30.000000000,4bb859,43.45679331634004,23.04127284458705,234.1822320535056,120.05711678649159,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602467979.4829998,1602467979.919,7170.0,CR,5
717,0 days 01:59:40.000000000,4bb859,43.44827425681938,23.06154523577009,234.88523790452518,120.1028779770922,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602467987.421,1602467989.976,7180.0,CR,5
718,0 days 02:00:00.000000000,4bb859,43.424560546875,23.11753383902617,235.847187038381,120.25643716352928,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11605.26,1602468009.793,1602468009.904,7200.0,CR,5
719,0 days 02:00:10.000000000,4bb859,43.414616988877114,23.140999930245535,235.847187038381,120.25643716352928,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602468019.141,1602468019.967,7210.0,CR,5
720,0 days 02:00:20.000000000,4bb859,43.40753173828125,23.157582837481844,235.847187038381,120.25643716352928,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11597.64,1602468025.81,1602468029.8479998,7220.0,CR,5
721,0 days 02:00:30.000000000,4bb859,43.39237976074219,23.193288403888094,236.29169509066952,120.19358333251442,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11605.26,1602468039.947,1602468039.952,7230.0,CR,5
722,0 days 02:00:40.000000000,4bb859,43.382495944782846,23.216465541294642,236.99514378205097,120.23853223301428,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11605.26,1602468049.1620002,1602468050.0,7240.0,CR,5
723,0 days 02:00:50.000000000,4bb859,43.37104797363281,23.24336562045785,237.4397319778145,120.17601581652752,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11605.26,1602468059.982,1602468059.9829998,7250.0,CR,5
724,0 days 02:01:00.000000000,4bb859,43.36061096191406,23.26789323673692,237.4397319778145,120.17601581652752,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11605.26,1602468069.589,1602468069.825,7260.0,CR,5
725,0 days 02:01:10.000000000,4bb859,43.35099792480469,23.29050463299419,236.99514378205097,120.23853223301428,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11605.26,1602468078.457,1602468079.988,7270.0,CR,5
726,0 days 02:01:20.000000000,4bb859,43.34097290039063,23.314074139262363,236.99514378205097,120.23853223301428,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11605.26,1602468087.904,1602468089.975,7280.0,CR,5
727,0 days 02:01:30.000000000,4bb859,43.328262587725106,23.34385463169643,236.55083879815743,120.30128356914322,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468099.746,1602468099.916,7290.0,CR,5
728,0 days 02:01:40.000000000,4bb859,43.31858825683594,23.36638694585756,236.10681862497543,120.36427100016036,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468108.712,1602468109.954,7300.0,CR,5
729,0 days 02:01:50.000000000,4bb859,43.309455483646715,23.38773454938616,236.8108164942221,120.40874771198013,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468117.178,1602468119.786,7310.000000000001,CR,5
730,0 days 02:02:00.000000000,4bb859,43.29652404785156,23.41793326444404,237.07162543515545,120.51597578289213,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468129.185,1602468129.786,7320.000000000001,CR,5
731,0 days 02:02:10.000000000,4bb859,43.28526306152344,23.444121604742012,237.51495621671864,120.45296073791107,0.0,PGT13K  ,False,False,False,6434.0,11285.22,11612.88,1602468139.645,1602468139.775,7330.000000000001,CR,5
732,0 days 02:02:20.000000000,4bb859,43.28219604492188,23.4512754928234,237.51495621671864,120.45296073791107,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468142.476,1602468149.671,7340.000000000001,CR,5
733,0 days 02:02:30.000000000,4bb859,43.26589965820313,23.48921664925509,237.51495621671864,120.45296073791107,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468157.6160002,1602468159.934,7350.000000000001,CR,5
734,0 days 02:02:40.000000000,4bb859,43.259033203125,23.505249023437504,237.51495621671864,120.45296073791107,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468163.99,1602468169.931,7360.000000000001,CR,5
735,0 days 02:02:50.000000000,4bb859,43.24162887314618,23.54579380580357,237.51495621671864,120.45296073791107,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468179.9989998,1602468179.9989998,7370.000000000001,CR,5
736,0 days 02:03:00.000000000,4bb859,43.23133850097656,23.569761764171513,237.51495621671864,120.45296073791107,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468189.606,1602468189.7029998,7380.000000000001,CR,5
737,0 days 02:03:10.000000000,4bb859,43.22137864969545,23.59287806919643,237.51495621671864,120.45296073791107,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468198.836,1602468199.913,7390.000000000001,CR,5
738,0 days 02:03:20.000000000,4bb859,43.20941472457627,23.62067086356027,237.07162543515545,120.51597578289213,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11612.88,1602468209.8479998,1602468209.9629998,7400.000000000001,CR,5
739,0 days 02:03:30.000000000,4bb859,43.1990335755429,23.64467075892857,236.628582490708,120.57922687248902,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468219.466,1602468219.9970002,7410.000000000001,CR,5
740,0 days 02:03:40.000000000,4bb859,43.19132995605469,23.662442939226022,235.48108654352768,120.59882019634287,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468226.528,1602468229.962,7420.000000000001,CR,5
741,0 days 02:03:50.000000000,4bb859,43.177734375,23.69386894758357,235.7433666034464,120.70644188695259,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468239.195,1602468239.89,7430.000000000001,CR,5
742,0 days 02:04:00.000000000,4bb859,43.169379800052965,23.713139125279017,236.448446611476,120.74996730219642,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468246.901,1602468249.998,7440.000000000001,CR,5
743,0 days 02:04:10.000000000,4bb859,43.155227919756356,23.74577113560268,236.1858290031712,120.64271518043478,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468259.994,1602468259.994,7450.000000000001,CR,5
744,0 days 02:04:20.000000000,4bb859,43.14472961425781,23.76981513444768,237.33326288055667,120.62296781026487,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468269.531,1602468269.814,7460.000000000001,CR,5
745,0 days 02:04:30.000000000,4bb859,43.133674233646715,23.795340401785715,237.59572609340952,120.72972382894392,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468279.7429998,1602468279.996,7470.000000000001,CR,5
746,0 days 02:04:40.000000000,4bb859,43.124359130859375,23.816762524981844,237.59572609340952,120.72972382894392,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468288.381,1602468289.915,7480.000000000001,CR,5
747,0 days 02:04:50.000000000,4bb859,43.11184123411017,23.84556361607143,237.33326288055667,120.62296781026487,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468299.7970002,1602468299.969,7490.000000000001,CR,5
748,0 days 02:05:00.000000000,4bb859,43.10127387612554,23.8698250906808,237.59572609340952,120.72972382894392,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468309.674,1602468309.856,7500.000000000001,CR,5
749,0 days 02:05:10.000000000,4bb859,43.09597778320313,23.88210562772529,237.59572609340952,120.72972382894392,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11620.5,1602468314.39,1602468319.907,7510.000000000001,CR,5
